"<Darkness:250>","<Darkness:250>"
"自動実行","自動実行"
"SetCharLight -1 2 1 80 0.2","SetCharLight -1 2 1 80 0.2"
"燭台","燭台"
" <enemy:99>"," <enemy:99>"
"燭台だ。
固定されて動かせないが灯りに使えるかもしれない。","A candlestick. It is fixed in place, and won't move.
It can be used to illuminate your surroundings."
"変数203（ARGP攻撃種類）
1斬　2打撃　3水　4火　5雷
6誘惑　7食べ物
特殊206（個別攻撃種類）
1リンゴ　2皿　3卵",
"灯り 6 1 200 0.1",
"捕まえリリー",
"\n<シィナ>カワバンガにゃ！
待ち伏せ成功にゃ！","\n<Shina>Cowabunga, nya!
Ambush successful, nya!"
"\n<シィナ>もう逃がさんにゃぁ♥
じゅるり♥","\n<Shina>You're not getting away now, nyaa♥
Sluuurp♥"
"\n<シィナ>アタシに搾って欲しいのにゃ？
しょうがないにゃぁ・・・","\n<Shina>You want me to squeeze you dry, nya?
Guess I've got no choice, nyaa…"
" <enemy:99><cw:1.5>",
"ビン",
"割れたビンを踏んでしまった・・・！","You stepped on a broken bottle…!"
"\n<シィナ>ん？
にゃるほど。そこにいたにゃ。","\n<Shina>Hmm?
I see. So that's where you're hiding, nya."
"MP_SET_MOVIE e14_Ta",
"MP_SET_LOOP 80 on",
"\n<シィナ>袋小路だし♥
もう絶対逃げられんにゃ。
ほーら。食ってやるにゃん♥","\n<Shina>It's a dead end♥
There's nowhere to run, nya.
Hoora. Time to eat, nyaan♥"
"ビン踏みシィナ",
"灯り 2 1 120 0.1",
"\n<シィナ>追い込んだにゃ♥
ほーら捕まえた♥","\n<Shina>Got you cornered now, nya♥
I gotchaaa♥"
"EV021",
"水たまりを踏んでしまった・・・","You stepped in a puddle of water…"
"\n<ライム>私だよー！
待ち伏せ成功ー♪","\n<Lime>It's me-!
Ambush successful♪"
"EV022",
"\n<リリー>うわぁ！！びっくりしたぁ！！","\n<Lily>Omigod!! Something touched me!!"
"\n<リリー>あ、あんたか・・・
ま、待ち伏せ成功ね！
おほほほほ♥（心臓止まるかと思った・・・）","\n<Lily>O-oh, it's you...
A-ambush successful! Ohohohoho♥
(I thought my heart was about to stop…)"
"\n<リリー>さぁ、捕まえたわよ♥
もう逃がさないから。","\n<Lily>Now, you're all mine♥
There's no getting away now."
"\n<リリー>見えてるのに。
自分から搾られに来たの？
くす♥","\n<Lily>You could totally see me.
Did you come here to be squeezed dry?
Hee♥"
"捕まえライム",
"\n<ライム>待ち伏せ成功ー♥
にゅるりぃー♥","\n<Lime>Ambush successful-♥
Squirrrm-♥"
"\n<ライム>真っ暗の中で待ってた甲斐があったよー♥
もう逃げられないからねー♥
えーい♥","\n<Lime>It was totally worth it hiding in the pitch black-♥
Now there's no escape-♥
Haaaah♥"
"\n<ライム>あっ♥自分から捕まりに来た♥
えへへー♥
そっかそっかー♥","\n<Lime>Ahhh♥ You came to let me catch you♥
Eheehee♥
I think I get it-♥"
"\n<ライム>パイズリして欲しくなったんでしょー。
分かったよー♥
ほら、おちんちんちょーだい♥","\n<Lime>You were in the mood for a boob job, weren't you-.
I totally get it-♥
Hoora, look at that big dick♥"
"EV025",
"食糧庫ドア",
"\n<シィナ>・・・
あいつ全然来んにゃぁ。","\n<Shina>...
They never came, nyaa."
"\n<ライム>倉庫に隠れてたらロープ目当てに来ると
思ってたんだけどなー。","\n<Lime>I figured they'd need the rope here in the warehouse,
so we'd hide and wait them out."
"\n<リリー>ぐぬぬ・・・
こんな暗闇で息潜めてバカみたいじゃない。
早く来なさいよ。","\n<Lily>Dammit...
I feel like an idiot, holding my breath, sitting in the dark
like this. Hurry up already."
"\n<シィナ>にゃ！
ロープが無くなってるにゃん！","\n<Shina>Nyaaaah!
The rope is gone, nyaan!"
"\n<ライム>ウソ！
こんなに暗いのにどうやってー？","\n<Lime>No way!
How'd they manage that in the darkness?"
