"落とし穴",
"\n<\n[1]>落とし穴・・・？
危な！","\n<\n[1]>A pitfall trap...?
So dangerous!"
"\n<\n[1]>落とし穴・・・？
危なかった・・・","\n<\n[1]>A pitfall trap...?
That was close..."
"立体起動",
"<enemy:99><cw:1.3><ch:1.5>",
"\n<\n[1]>飛び越えて行こう。
手を掴んで。飛ぶよ！","\n<\n[1]>Let's jump it.
Hold onto my hand. Here we go!"
"\n<\n[1]>よし、引っかかった。
手を掴んで。","\n<\n[1]>Great, it stuck.
Hold on tight."
"\n<リリー>ん？","\n<Lily>Huh?"
"\n<リリー>きゃぁ！！","\n<Lily>Kyaaaaah!!"
"\n<\n[1]>おっけー！上手くいった。","\n<\n[1]>Ok-! That went great."
"\n<\n[1]>上手くいった。
先を急ごう。","\n<\n[1]>We did it.
Now let's hurry."
"\n<リリー>ちょっと・・・！
い、いきなり引っ張らないでよ。
びっくりした・・・","\n<Lily>H-hold on...!
Don't... Don't just yank me like that!
My gods..."
"\n<\n[1]>フックショット使ったことないの？
面白いよ。
昔はよくこれ使って森で遊んでた。","\n<\n[1]>You've never used a hookshot before?
Strange.
I played with one of these in the forest as a child."
"\n<リリー>いつまで手握ってんのよ。
離しなさいよ。
ばか。","\n<Lily>How long have you been holding my hand?
Let go of me.
Ass."
"EV004","EV004"
"EV005","EV005"
"EV006","EV006"
"EV007","EV007"
"EV008","EV008"
