"自動実行","自動実行"
"食糧庫ドア","Pantry Door"
"炎","炎"
" <enemy:99><cw:1.5><ch:1.5>"," <enemy:99><cw:1.5><ch:1.5>"
"灯り 5 3 255 0.3",
"\n<\n[1]>あっつ！！！","\n<\n[1]>Hottt!!!"
"変数203（ARGP攻撃種類）
1斬　2打撃　3水　4火　5雷
6誘惑　7食べ物
特殊206（個別攻撃種類）
1リンゴ　2皿　3卵",
"・・・！
暖炉の奥に小さな扉がある・・・","…!
There's a small door at the back of the fireplace..."
"ﾗｲﾑ誘惑",
"--------キャラ指定-----座標設定------------",
"----------------------------------------",
"使えそうなものは・・・","There could be something useful here.."
"\n<\n[3]>何してるのー？
ねーねー。","\n<\n[3]>What'cha doing there-?
Hey, hey-."
"\n<\n[3]>私ちょっとお腹空いてきちゃったー。
少しでいいから精液飲ませてほしいなー♥","\n<\n[3]>I'm a little hungry- 
So I wanna have a just a little sip of your semen♥"
"\n<\n[3]>\n[1]ー♥こっち見てー♥","\n<\n[3]>Hey \n[1]-♥ Lookie here-♥"
"ーーーーー待機or攻撃アニメSE選択ーーーーー",
"--------ここから誘惑------------",
"\n<\n[3]>おっぱいでおちんちん挟んで
ぬるぬるしてあげるからー♥
おいでよー♥","\n<\n[3]>Put your dick between my boobs and
I'll make it all nice and slippery♥
Just come a little closer♥"
"\n<\n[3]>にゅるん♥にゅるん♥って動かしてー、
おちんちんカチカチにしてあげるよー？
にゅるん♥にゅるーん♥","\n<\n[3]>Bounce♥ Bounce♥ Watch them jiggle-
I'll make your cock nice and hard, OK?
Squish♥ Squish♥"
"\n<\n[3]>くすっ♥
おっぱいでいじめられるの想像しちゃったー？
足が震えてきてるよー？","\n<\n[3]>Teehee:hearts:
You already imagining yourself being teased by my boobies aren't you?
Your knees are beginning to quiver-"
"\n<\n[3]>今日はもう逃げるのやめてー、
私と気持ちいいことしちゃおうよ♥
ねー♥おいでおいでー♥","\n<\n[3]>Why not stop running for today-
Just let yourself go and feel good with me♥
You want to, right?♥ That's it. Come- Come-♥"
"--------ここから選択肢-------------",
"\n<\n[3]>そんなにおっきくしてるのに我慢するのー？
一度出してすっきりした方がいいんじゃないかなー？
出しておいた方がいいでしょー？ほーら♥","\n<\n[3]>They're so big and soft, how could you resist?
Maybe just a little squirt to clear your head-
Just once, and then that'll be it. Ho-ra♥"
"\n<\n[3]>うんうん♥
いい子だねー♥
いっぱい甘えていいからねー♥","\n<\n[3]>There you go♥
What a good succubus hunter-♥
I'll take good care of you-♥"
"--------ここからクリア------------",
"\n<\n[3]>もー・・・
こんなに誘ってるのにダメなのー？
あーあ。","\n<\n[3]>Aww...
So even when I ask you like this, you won't let me?
Oh well."
"\n<\n[3]>じゃあもう無理矢理捕まえて搾っちゃうから。
優しくしてあーげない♥","\n<\n[3]>Well then, next time I'll have to catch you and drain you
by force. And I won't be gentle♥"
"\n<\n[3]>誘いを断ったこと後悔するぐらい
いっぱいびゅーびゅー出させてあげるからねー♥","\n<\n[3]>I'll make you squirt and squirt so much
that you'll regret you didn't take up my offer-♥"
"触手","Tentacle"
