"自動実行","自動実行"
"食糧庫ドア","Pantry Door"
"ネズミ","ネズミ"
"捕まえた！","Caught it!"
"EV006",""
"もう何も入っていない・・・","There's nothing there anymore..."
"壁の穴",""
" <enemy:99><cw:2><ch:2>",""
"ネズミが通れるサイズの穴が開いている・・・","There's a hole in the wall just the right size for a mouse..."
"変数203（ARGP攻撃種類）
1斬　2打撃　3水　4火　5雷
6誘惑　7食べ物
特殊206（個別攻撃種類）
1リンゴ　2皿　3卵",""
"穴は氷で塞がっている・・・","The hole is sealed with ice..."
"\n<\n[1]>（悪い事しちゃったな・・・）","\n<\n[1]>(I feel bad about that...)"
"ネズミ逃げ",""
"EV010",""
"引っかけ場所",""
"<TE:立体起動>",""
"報告書","Report"
"背が低いと高いところに手が届かなくて大変！
わざわざわ椅子を持ってくるのも面倒！
そんなあなたにオススメしたいのがこの商品！","When you're short, it can be a pain to reach high places!
It's such a bother to drag a chair everywhere you go!
Have we got the product for you!"
"・・・
続きは破かれている。","…
The rest is torn out."
"\n<\n[1]>（どんな商品なんだろう・・・欲しい。）","\n<\n[1]>(What was the product... I wonder.)"
"\n<\n[1]>（高いところにあるものを取る方法・・・？）","\n<\n[1]>(A way to reach high-up places...?)"
"剣の飾りだ。
武器には使えそうにない。","Ornamental swords.
Probably no good as actual weapons."
"ピアノだ・・・","A piano..."
"\n<\n[1]>（う・・・弾きたいけど我慢。）","\n<\n[1]>(Oooh… I want to play. But I know I shouldn't.)"
"\n<\n[1]>（ロメリアが弾きたがりそうだ。）","\n<\n[1]>(I bet Meria would love to play this.)"
"\n<\n[1]>（手が小さいから鍵盤を横から押さないと
1オクターブ届かないって言ってたな。）","\n<\n[1]>(I have to sit beside her and press the keys sometimes.
She says her hands are too small to reach a full octave.)"
"リリーの日記","Lily's Diary"
"ライムの日記
精奴隷さんに美味しいご飯を","Lime's Diary
A Delicious Meal for Semen Slaves"
"読んでみる","Read"
"やめておく","Don't read"
"時計が時を刻んでいる・・・","The clock is ticking away..."
"\n<\n[1]>（どれだけの時間、ここにいるんだろう・・・）","\n<\n[1]>(I wonder how long I'll be trapped here…)"
"\n<\n[1]>（時間の感覚がおかしくなる・・・
早くここから抜け出さないと・・・）","\n<\n[1]>(I've lost my sense of time...
I need to get out of here quickly...)"
"花が活けてある。","Some flowers are arranged."
"\n<\n[1]>（かわいい花。いい匂い。）","\n<\n[1]>(What cute flowers. They smell lovely.)"
"\n<\n[1]>（この下に鍵は・・・ないよな。）","\n<\n[1]>(Anything under here... Nope, no key.)"
"観葉植物だ。","A houseplant."
"ビンが割れている。
アルコールの匂いがする・・・","The bottle is smashed.
It smells like alcohol..."
"\n<\n[1]>（勿体ない・・・）","\n<\n[1]>(What a waste...)"
"ぬるくなったビール・・・","Lukewarm beer..."
"\n<\n[1]>（あにきは美味しそうに飲んでる。
でも私は美味しさが分からない。）","\n<\n[1]>(It looks so delicious when my brother drinks it.
But I don't actually know how it tastes.)"
"\n<\n[1]>（本場は常温で飲むらしい。絶対いやだ。）","\n<\n[1]>(I guess they drink it room-temperature here. Disgusting.)"
"カウンターにワインが置かれている・・・","Some wine sits atop the counter..."
"\n<\n[1]>（昔はここで沢山の人がお酒を飲んだりしたのかな。）","\n<\n[1]>(I wonder if lots of people used to sit here and drink.)"
"\n<\n[1]>（年代物・・・）","\n<\n[1]>(A vintage...)"
"フォークやスプーンが並べられている・・・","Forks and spoons are all lined up..."
"EV027",""
"EV028",""
"EV029",""
"ねずみを捕まえるには・・・","How to catch a mouse..."
"答えを見る","See answer"
"見ない","Don't look"
"ネズミの穴を塞いでください。
方法1：宝箱を横から押す
方法2：穴に氷を詰める","Seal up the mouse hole.
Method 1: Push the chest in front
Method 2: Seal the hole with ice."
"方法3：ゴリ押し（上から近づいて無理矢理捕まえる）
どの方法でも捕まえられます。","Method 3: Brute force (Approach from above and catch)
Any of these options is valid."
