"自動実行","自動実行"
"食糧庫ドア","食糧庫ドア"
"ねむシィナ","ねむシィナ"
"シィナ","Shina"
"シィナが気持ちよさそうに眠っている・・・","Shina is sleeping peacefully..."
"どうしよう・・・","What should you do..."
"近づいてみる","Have a closer look"
"離れる","Back away"
"・・・",""
"\n<\n[3]>すぴー・・・ｚｚZ","\n<\n[3]>Zzzzz... Snore..."
"挿入","Insert"
"見抜き","Masturbate"
"アソコを舐める","Lick"
"アナルに挿入","Anal"
"やめておく","No more"
"あぅぅ・・・
だ、出しちゃった・・・","A-aaahh...
I-I came..."
"なんてバカなことを・・・
気付かれる前にここを離れよう・・・","I feel like such an idiot...
I'd better leave before she wakes up..."
"あぅぅ・・・
が、我慢できなかった・・・","Ahhh...
I-I couldn't endure..."
"あぅぅ・・・♥
この匂い・・・頭が変になりそうだ・・・","Ahhh...♥
This smell... It's driving me crazy..."
"だ、ダメだ・・・
気付かれる前にここを離れよう・・・","Th-this isn't good...
I'd better leave before she wakes up..."
"何これ・・・！！
す、吸い込まれる・・・！！","Wh-what the...!!
I'm... I'm being sucked in...!!"
"何だこれ・・・！！
す、吸い込まれる！！","What's going on...!!
I'm... I'm being sucked in...!!"
"あぅぅ！！
早く抜かないと・・・！！","Ahhh!!
If I don't pull out soon...!!"
"\n<\n[3]>んにゃぁ・・・
むにゃむにゃ・・・・ｚｚZ","\n<\n[3]>Nyaaah...
Snore... Snork... Zzzzzz"
"あっ！あっ！！
射精が止められない・・・！！","Ah! Ahh!!
Can't hold it back...!!"
"\n<\n[3]>にゃぁ・・・？
ふぁぁ・・・
何にゃ・・・？お前何やって・・・","\n<\n[3]>Nyaaah...?
Yaaaaawn...
What the... What are you doing-nya...?"
"\n<\n[3]>に""ゃっ！？
お尻がどろどろで気持ち悪いにゃ！！
と、トイレトイレにゃー！！","\n<\n[3]>Nyaaaaahhh!?
My ass feels all slimy and gross!!
B-bathroom! I need a bathroom!!"
"\n[1]はシィナのお尻に吸い尽くされてしまった・・・","\n[1] was sucked in by Shina's ass..."
"誘惑シィナ",""
"EV005",""
"\C[10]もう一度探る","\C[10]Search again"
"もう十分","That's enough"
"\n<シィナ>ふぁぁ・・・むにゃむにゃ。
何やってんにゃ。アタシの部屋で。
パンツ欲しいんにゃ？","\n<Shina>Yaaawwn... Mmm.
What're you doing in my room-nya?
Is this a panty raid?"
