"EV001","EV001"
"MP_SET_MOVIE ルナテスト","MP_SET_MOVIE ルナテスト"
"MP_SET_LOOP 6 on","MP_SET_LOOP 6 on"
"EV002","EV002"
"EV003","EV003"
"MP_SET_MOVIE ウィッチテスト","MP_SET_MOVIE ウィッチテスト"
"MP_SET_MOVIE player_2_b1","MP_SET_MOVIE player_2_b1"
"MP_SET_LOOP 7 on","MP_SET_LOOP 7 on"
"MP_SET_LOOP 8 on","MP_SET_LOOP 8 on"
"MP_SET_LOOP 9 on","MP_SET_LOOP 9 on"
"MP_SET_LOOP 10 on","MP_SET_LOOP 10 on"
"MP_SET_LOOP 11 on","MP_SET_LOOP 11 on"
"MP_SET_LOOP 12 on","MP_SET_LOOP 12 on"
"MP_SET_LOOP 13 on","MP_SET_LOOP 13 on"
"透過テスト！","Penetration test！"
"EV004",""
"EV005","EV005"
"はい","Yes"
"いいえ","No"
"EV006",""
"翻訳テスト用","翻訳テスト用"
"これを翻訳してみてね","これを翻訳してみてね"
"テスト中です
美味く反映されるかな？","テスト中です
美味く反映されるかな？"
"EV007",""
"ーーーーーーーー男主人公の喘ぎ声ーーーーーーーー","ーーーーーーーーMale protagonist panting noisesーーーーーーーー"
"ーーーーーーーー男ラブラブの喘ぎ声ーーーーーーーー","ーーーーーーーーMale love noisesーーーーーーーー"
"\n<\n[1]>イ・・・\.ク・・・ッ♥","\n<\n[1]>I'm...\.coming♥"
"\n<\n[1]>あ・・・あぁ・・・！！\.もう・・・♥","\n<\n[1]>Ah...Aah...!!\.no more...♥"
"\n<\n[1]>あぁぁ！！\.出る！！\.うぁっ♥","\n<\n[1]>Aaah!!\.Cumming!!\.nnggh♥"
"\n<\n[1]>気持ちいいよぉ・・・♥\.
出ちゃう・・・！","\n<\n[1]>I-It feels so good...♥\.
I'm gonna cum...!"
"\n<\n[1]>うぁぁっ♥\.イクッ！\.イ・・・！！","\n<\n[1]>Uwaah♥\.Cummiー!\.nnnggg...!!!"
"\n<\n[1]>だ、だめ・・・！\.
もう出ちゃうよぉ・・・！","\n<\n[1]>N-no more...!\.
I'm at my limit...!"
"\n<\n[1]>あっあっあっ♥
が、我慢できない・・・！","\n<\n[1]>Aa..Aa..Aaa♥
C-can't hold it anymore...!"
"\n<\n[1]>もう・・・♥\.
出ちゃうぅ・・・！","\n<\n[1]>I-I'm...♥\.
Cummingg...!"
"\n<\n[1]>はぁ・・・はぁ・・・\.
あぁぁぁ・・・♥","\n<\n[1]>Haah...Hah...\.
Aaah...♥"
"\n<\n[1]>あぁ・・・♥\.ダメ・・・！\.
で・・・出る・・・！！","\n<\n[1]>Aa...♥\.C-can't...\.
hold it in...!!"
"\n<\n[1]>こんなの・・・\.
耐えられないよぉ・・・♥","\n<\n[1]>Such movements...\.
I can't bear it anymore...♥"
"\n<\n[1]>あぁ！あぁぁ・・・！！
イク・・・！\.イっちゃう・・・♥","\n<\n[1]>Aah!Aaah...!!
Cumming...!\.I'm cumming...♥"
"\n<\n[1]>うぅぅ・・・♥
だ、ダメだ・・・っ！","\n<\n[1]>Uaaah...♥
N-no more...!"
