"自動実行",""
"水噴出",""
" <enemy:99>"," <enemy:99>"
"水漏れしている・・・
びしょ濡れになりたくないから
出来るなら通りたくない・・・","Water is gushing out...
You'd be drenched if you passed through,
so you'd rather not if possible…"
"変数203（ARGP攻撃種類）
1斬　2打撃　3水　4火　5雷
6誘惑　7食べ物
特殊206（個別攻撃種類）
1リンゴ　2皿　3卵",""
"カチコチに凍っている・・・","It's frozen solid…"
"食糧庫ドア","Pantry Door"
"食堂の鍵を開けた！","Unlocked the door with the Dining Room Key!"
"食堂に繋がっているようだ。
鍵がかかっている・・・","This seems to be the door to the dinning room.
It's locked..."
"ゴミ捨て場の鍵を開けた！","Unlocked the dump!"
"この先はゴミ捨て場のようだ・・・
匂いが漏れてきている。","Looks like the garbage dump ahead...
The stench is pouring out."
"報告書","報告書"
"失敗した料理のような塊がある・・・
新鮮な生ごみ。","Looks like a failed recipe...
These scraps are still fresh."
"出現防止",""
"EV011",""
"リラクゼーションの本だ・・・","A book on relaxation..."
"\n[1]は\C[3]『休憩』\C[0]を覚えた！","\n[1] learned \C[3]『Rest』\C[0]!"
"イベント用キャラ","イベント用キャラ"
"シィナに料理をさせないで！
あんなの食べたら精奴隷さんが死んじゃうよ！
食材も勿体ないから見つけたら止めてね！","Do not let Shina do the cooking! The semen slaves will
die if they are fed this! She's also wasting
ingredients, so if you see her, stop her!"
"EV014",""
"--------キャラ指定-----座標設定------------",""
"----------------------------------------",""
"果物ナイフか・・・
一応武器として使えるかもしれない。","A fruit knife...
Perhaps this could be used as a weapon."
"\n<リリー>みーつけた♥","\n<リリー>みーつけた♥"
"\n<リリー>あら・・・
果物ナイフなんか持っちゃって。
危ないわねー。","\n<Lily>Ara...
So you've found a fruit knife. Look out-."
"\n<リリー>そんな物騒なもの置いて？
ねぇ、私と気持ちいいことしましょう♥
ほら見て♥","\n<リリー>そんな物騒なもの置いて？
ねぇ、私と気持ちいいことしましょう♥
ほら見て♥"
"ーーーーー待機or攻撃アニメ選択ーーーーー",""
"--------ここから誘惑------------",""
"\n<リリー>ふーり♥ふーり♥
あはっ♥
見ちゃったわね♥","\n<リリー>ふーり♥ふーり♥
あはっ♥
見ちゃったわね♥"
"\n<リリー>あんたのそのレベルじゃ
こーんなあからさまな誘惑でも
おちんちんにきちゃうでしょ♥","\n<リリー>あんたのそのレベルじゃ
こーんなあからさまな誘惑でも
おちんちんにきちゃうでしょ♥"
"\n<リリー>ねぇ♥気持ちいい事しましょ？
そんな小さなナイフなんて置いて♥","\n<Lily>Hey, it feels good, right?
You've got such a little knife♥"
"\n<リリー>ナイフなんかよりその股間についてる武器を握らないと♥
サキュバスは倒せないわよ？
くすくす♥","\n<Lily>The only weapon you can hold is the one attached to your crotch♥
There's no way to defeat a succubus, right?
Heehee♥"
"--------ここから選択肢-------------",""
"\n<リリー>いいのよ？
サキュバスに搾られるのが怖いなら、自分で扱けば？
ほら♥それなら大丈夫でしょ？くす♥","\n<リリー>いいのよ？
サキュバスに搾られるのが怖いなら、自分で扱けば？
ほら♥それなら大丈夫でしょ？くす♥"
"\n<\n[3]>あはっ♥その気になってくれたぁ？
じゃあ私のこと見ながらオナニーして見せて♥","\n<\n[3]>あはっ♥その気になってくれたぁ？
じゃあ私のこと見ながらオナニーして見せて♥"
"--------ここからクリア------------",""
"\n<\n[3]>くすくす♥
ちょっとアソコ見せただけでウブな反応しちゃって。
あんたそれでもハンターなの？","\n<\n[3]> Heehee ♥ 
Just a little teasing made you react like that?
Can you even call yourself a hunter anymore?"
"\n<\n[3]>ひとつ言っておくけど、
『そんなもの』じゃ私たち淫魔は倒せないからね？
武器は効かないの。もちろん知ってるわよね。","\n<\n[3]>Let me tell you something. 
You can't defeat a succubus with something like that, right? 
Weapons don't work. But you know that already."
