"ロメリア","ロメリア"
"ふたなりサキュバス","ふたなりサキュバス"
"イベント実行","イベント実行"
"\n<ロメリア>あにき・・・
サキュバスハンターなんて・・・
うぅ、心配だ・・・","\n<Meria>Brother...
Became a succubus hunter...
Uuuugh, I’m so worried..."
"\n<ロメリア>私とお母さんの為にこんな危険な仕事を・・・
あにきまで居なくなったら私・・・","\n<Meria>Taking such a dangerous job for the sake of me and mother...
When brother's not around, I..."
"\n<ロメリア>無理しないで・・・
あにき・・・","\n<Meria>Just don't overdo it...
Brother..."
"\n<ふたなり淫魔>お！可愛い子みーっけ♥
何やってんだこんなとこで？","\n<Futa Succubus>Oh! A cute little girly♥
What are you doing here?"
"\n<ロメリア>なっ！？離して！！
きゃ・・・むぐっ！！","\n<Meria>What the!? Let go!!
Kyah... Nnnngh!!"
"\n<ふたなり淫魔>でけー声出すなって。
ハンターが来ちまうだろー？
ほら、じっとしてればすぐ天国に連れてってやるからさぁ♥","\n<Futa Succubus>Keep your voice down.
Do you want a hunter to come here?
Hora, if you just sit still, I'll carry you away to heaven♥"
"\n<ロメリア>んんん～～～！！！
（あにき・・・助けて・・・！！！）","\n<Meria>Mmmmmph～～～!!!
(Big brother... Help me...!!)"
"\n<ふたなり淫魔>淫魔が出る森の奥まで来るってことはさぁ、
期待してるって解釈していいんだよなぁ～？
くひひひ♥","\n<Futa Succubus>After all, you went into the depths of the forest where
succubi come from. Am I safe to assume this was
your desired outcome～? Keheheheh♥"
"\n<ロメリア>んんん！！！
（あにき！！やだ！！怖いよ！！あにき助けて！！）","\n<Meria>Mmmmmph!!!
(Brother!! Oh no!! I'm scared!! Help me, brother!!)"
"\n<ふたなり淫魔>うひょー♥
でけー乳♥
いただきまーす♥","\n<Futa Succubus>Oho-♥
Such giant breasts-♥
Bon appetit-♥"
"・・・","..."
"\n<ふたなり淫魔>く・・・あ・・・♥
なんだ・・・コイツの胸・・・♥
吸いついて・・・♥あぁ！！","\n<Futa Succubus>Kuh... Aaahh...♥
What the... Her tits...♥
They're sucking me in...♥ Ahhhh!!"
"\n<ふたなり淫魔>また出る！！
あぁぁぁぁぁぁぁぁぁ！！！","\n<Futa Succubus>I'm cumming again!!
Ahhhhhhhhhhnnn!!!"
"\n<ロメリア>きゃぁっ！！！","\n<Meria>Kyaaaaah!!"
"\n<ふたなり淫魔>あうぅぅ・・・♥
しゃ、射精止まんね・・・♥
はぁ・・・はぁ・・・","\n<Futa Succubus>Ahhhhn...♥
I... I can't stop ejaculating...♥
Hah... Hah..."
"\n<ふたなり淫魔>く・・・くそ・・・♥
なんで人間なんかに・・・♥
あぁっ！！イクッ！！あぁぁぁ・・・！！","\n<Futa Succubus>D... Damn...♥
How can a human be so...♥
Aaaah!! Cumming!! Ahhh...!!"
"\n<ふたなり淫魔>もう・・・だめ・・・だ・・・
し・・・","\n<Futa Succubus>No... More... I...
Can't..."
"\n<ロメリア>あ・・・あれ・・・？","\n<Meria>Wh... What the...?"
"\n<ロメリア>勝手に自滅して・・・
・・・
勝手に消滅しちゃった・・・","\n<Meria>She took herself down...
...
She willingly destroyed herself..."
"\n<ロメリア>・・・？","\n<Meria>...?"
"\n<ロメリア>た・・・助かった・・・
みたい・・・","\n<Meria>I... I suppose...
I've been saved..."
"\n<ロメリア>うぅ・・・気持ち悪い・・・
身体べとべとする・・・
あんな汚いもの・・・散々かけやがって・・・","\n<Meria>Ugh... So disgusting...
My body is all sticky...
This filthy stuff... Is spread all over my body..."
"\n<ロメリア>でも私\.・\.・\.・\.\.
淫魔に・\.・\.・\.\.勝ったんだ\.・\.・\.・
\}（何もしてないけど）","\n<Meria>But\..\..\..\.\.
I defeated.\..\..\.\. A succubus\..\..\..
\}(Although I didn't actually do anything.)"
"\n<ロメリア>あ・・・","\n<Meria>Ahh..."
"\n<ロメリア>（私、無理しないでなんて言いながら
あにき助けて！って思っちゃった・・・）","\n<Meria>(My mind cried out for brother's help
right after telling him not to overdo it...)"
"\n<ロメリア>（結局、いざとなったら頼っちゃうんだ。
あにきに辛いこといっぱい我慢させて。
いつもそうだ・・・）","\n<Meria>(When it comes down to it, I always rely on him.
I put brother through so many harsh scenarios.
It's always been like that...)"
"\n<ロメリア>（それじゃ・・・ダメだよね。）","\n<Meria>(Well... No more.)"
"\n<ロメリア>私が・・・
私があにきを助けてあげなきゃ。","\n<Meria>I'm...
I'm going to help out my brother."
