"夢のかけら商人","夢のかけら商人"
"商人の夢のかけらだ！","商人の夢のかけらだ！"
"\n<商人>おいオマエ！何やってんだ！
勝手に袋を空けるんじゃない！！","\n<商人>おいオマエ！何やってんだ！
勝手に袋を空けるんじゃない！！"
"\n<犯人>・・・！！","\n<犯人>・・・！！"
"\n<商人>捕まえた！ったく！
会計前の商品を開封するなんて
何考えてんだテメー！","\n<商人>捕まえた！ったく！
会計前の商品を開封するなんて
何考えてんだテメー！"
"\n<犯人>・・・","\n<犯人>・・・"
"\n<犯人>おまけの・・・","\n<犯人>おまけの・・・"
"\n<犯人>おまけの中身が知りたくて――。","\n<犯人>おまけの中身が知りたくて――。"
"\n<\n[1]>・・・","\n<\n[1]>・・・"
"\n<記者>なぜ食品の偽装表示をしたのですか？
お客様を欺くという認識はありましたか？","\n<記者>なぜ食品の偽装表示をしたのですか？
お客様を欺くという認識はありましたか？"
"\n<商人>あ、あの・・・
えっと・・・","\n<商人>あ、あの・・・
えっと・・・"
"\n<母>\}（頭が真っ白・・・）","\n<母>\}（頭が真っ白・・・）"
"\n<商人>え・・・","\n<商人>え・・・"
"\n<母>\}（頭が真っ白になったって言いなさい）","\n<母>\}（頭が真っ白になったって言いなさい）"
"\n<商人>あ、頭が・・・真っ白になって・・・","\n<商人>あ、頭が・・・真っ白になって・・・"
"\n<母>\}（記憶にございません）","\n<母>\}（記憶にございません）"
"\n<商人>よく覚えてないといいますか・・・
記憶に・・・ございません。","\n<商人>よく覚えてないといいますか・・・
記憶に・・・ございません。"
"\n<母>\}（大きい声で目を見て！）","\n<母>\}（大きい声で目を見て！）"
"\n<商人>記憶にございません！！！","\n<商人>記憶にございません！！！"
"EV003","EV003"
"\n<商人>途中で諦めるから無理になるんです。
諦めなければ無理なんて言葉は出てこないんですよ。","\n<商人>途中で諦めるから無理になるんです。
諦めなければ無理なんて言葉は出てこないんですよ。"
"\n<商人>無理というのはね、嘘つきの・・・
・・・
\.え？","\n<商人>無理というのはね、嘘つきの・・・
・・・
\.え？"
"\n<商人>逆立ちでスパゲティを食えって？
無理無理無理！
絶対無理！","\n<商人>逆立ちでスパゲティを食えって？
無理無理無理！
絶対無理！"
"\n<商人>商売はお金を集めるためにやるものじゃない。
ありがとうを集めるためにやるんです。","\n<商人>商売はお金を集めるためにやるものじゃない。
ありがとうを集めるためにやるんです。"
"\n<商人>さぁ！ありがとうを集めて来てください。
ノルマを達成するまで帰って来なくていいですよ！","\n<商人>さぁ！ありがとうを集めて来てください。
ノルマを達成するまで帰って来なくていいですよ！"
"\n<商人>良い商品と売れる商品は違う。","\n<商人>良い商品と売れる商品は違う。"
