"自動実行",""
"イベント実行",""
"\n<ライム>これからどーする？
おうち無くなっちゃったけど。",""
"\n<シィナ>アタシは元々ノラだし。
別に屋根も床もいらんにゃ。",""
"\n<リリー>そう言われると私も別に・・・
元々、私の家じゃないし。",""
"\n<リリー>あーでもお風呂・・・
お風呂は入りたいわ・・・",""
"\n<シィナ>それにゃ。",""
"\n<ライム>あ、リリー。ごめんね。
さっき、本探したけど見つからなかった。
全部埋まっちゃってたみたい・・・",""
"\n<リリー>本？探してくれたの？
ありがと。
でも、大丈夫。",""
"\n<ライム>いいの？",""
"\n<リリー>もういいの。
なんかちょっと、分かった気がするし。",""
"\n<ライム>・・・？",""
"\n<ライム>あ、そうだ。
アーコちゃんのところに行くっていうのはどーお？",""
"\n<シィナ>嫌にゃ。
アイツにこれ以上借りを作りたくないにゃん。",""
"\n<シィナ>なーんか・・・苦手にゃん。
昔から、アーコには全部見透かされてる気がして。",""
"\n<ライム>優しくていい子だと思うけどー。
私は好きだよ。アーコちゃん。",""
"\n<シィナ>お前の好きはピザと一緒にゃん。",""
"\n<ライム>やめてよそれー。
あの時はよく分かってなかっただけだもん。",""
"\n<リリー>くくく・・・♥",""
"\n<シィナ>おせっかい焼きにゃ。アイツは。
優しいのが、悔しいにゃん。",""
"\n<リリー>あんたが素直じゃないだけでしょ。
アーコがいなかったら私達まだ実験台よ。",""
"\n<シィナ>・・・
タバコが切れたらにゃ。",""
"\n<リリー>あーぁ。
しばらく野宿になりそうね。",""
"\n<ライム>野宿かぁー・・・
なんだかわくわくするなー♥",""
"\n<ライム>私、おうちから遠くに行ったことないから
みんなとどこかに行けるの、それだけで嬉しい！",""
"\n<シィナ>んー・・・
ま、それもそうにゃ。",""
"\n<ライム>キャンプファイヤーしようよ！",""
"\n<リリー>芋もマシュマロもないけどいいの？",""
"\n<ライム>いい！",""
"\n<シィナ>久しぶりに星を見ながら寝るのも悪くないにゃん。",""
"\n<リリー>（\n[1]・・・\.\.
いつかリベンジして、\.絶対に精奴隷にしてやるから。\.\.
覚悟してなさい。）",""
"\n<リリー>（でも今は\.・\.・\.・\.\.\.\.
この時間を楽しみましょ。）",""
"ED5　人と淫魔の違い",""
"\n<シィナ>にゃぁぁぁぁぁぁ！！
虫の声うるせーーーーーー！！！
寝れねえぇぇぇぇぇーーー！！！",""
"\n<リリー>か、痒いわ！！
めっちゃ刺されてる！！蚊に！！",""
"\n<シィナ>外ってこんなにうるさかったにゃぁ！？
もう嫌にゃん！
家！家が恋しいにゃ！！",""
"\n<リリー>やっぱり一度楽な生活を経験するとダメだわ・・・
最悪・・・",""
"\n<ライム>ぐごぉぉぉ・・・ｚｚZ",""
"\n<チョコレ>ママ・・・
今なんか森の奥から嫌な声が聞こえたような気がします。",""
"\n<ベルーチェ>気のせいであることを願いましょう。
はぁ・・・何故わたくしが野宿など・・・",""
"\n<チョコレ>研究所も無くなっちゃったし・・・
これからどうすればいいんれすか？",""
"\n<ベルーチェ>今は耐え忍ぶのです。
生きていればチャンスは必ず訪れます。
研究員達と合流して、もう一度やり直しましょう。",""
"\n<ベルーチェ>崇高な目的の為にも、我々はこんなことで
挫けるわけには行きませんわ。",""
"\n<チョコレ>そう・・・れすね。",""
"\n<チョコレ>今回の件で学べた事も沢山ありました。
マイナスの方が圧倒的に大きいれすが、無駄ではありません。",""
"\n<ベルーチェ>我々\C[14]『クロユリ団』\C[0]は不滅です。
同志は世界各地にいるのです。",""
"\n<ベルーチェ>『ラブ＆カース。世界に愛と呪いを。』
さぁ、チョコレも一緒に！",""
"\n<チョコレ>ら・・・ラブ＆カース。
（だっさ！何回聞いてもダサいれす。）",""
"\n<ベルーチェ>最後に笑うのは我々ですわ。
おほほほほほほ！！",""
"\n<シィナ>んにゃぁ？
なんか話し声が聞こえるにゃん。",""
"\n<ベルーチェ>あっ・・・",""
"リリー","Lily"
"ライム","Lime"
"シィナ1",""
