"自動実行","自動実行"
"シィナ","Shina"
"ライム","Lime"
"リリー","Lily"
"イベント","イベント"
"\n<リリー>あ""ー気持ちい♥
やっぱり汗かいたらお風呂よねー。","\n<リリー>あ""ー気持ちい♥
やっぱり汗かいたらお風呂よねー。"
"\n<シィナ>にゃぁ～にゃは～ん♪
にゃにゃにゃ～にゃ～♪","\n<シィナ>にゃぁ～にゃは～ん♪
にゃにゃにゃ～にゃ～♪"
"\n<ライム>右手で本をめくりながら・・・","\n<ライム>右手で本をめくりながら・・・"
"\n<ライム>左手でピッツァを取り・・・","\n<ライム>左手でピッツァを取り・・・"
"\n<ライム>食べる！！","\n<ライム>食べる！！"
"\n<ライム>もぐもぐ・・・","\n<ライム>もぐもぐ・・・"
"\n<シィナ>お前まじ風呂ん中で
飯食うなって言ったよにゃ？
汚ぇーんにゃ！","\n<シィナ>お前まじ風呂ん中で
飯食うなって言ったよにゃ？
汚ぇーんにゃ！"
"\n<ライム>いいじゃんここ私の部屋なんだしー・・・
じゃあタバコも止めてよー。","\n<ライム>いいじゃんここ私の部屋なんだしー・・・
じゃあタバコも止めてよー。"
"\n<シィナ>ちっ。水属性が。
調子乗んにゃ。","\n<シィナ>ちっ。水属性が。
調子乗んにゃ。"
"\n<ライム>わぷっ！！
ちょっと！やめてよー！","\n<ライム>わぷっ！！
ちょっと！やめてよー！"
"\n<リリー>はぁ～・・・
あんたら、お風呂ぐらい普通に入れないの？","\n<リリー>はぁ～・・・
あんたら、お風呂ぐらい普通に入れないの？"
"\n<シィナ>にゃらにゃ～♪
にゃらにゃらにゃにゃ～ん♪","\n<シィナ>にゃらにゃ～♪
にゃらにゃらにゃにゃ～ん♪"
"\n<ライム>あーピザおいし♥","\n<ライム>あーピザおいし♥"
"\n<シィナ>ざぶーんにゃ！","\n<シィナ>ざぶーんにゃ！"
"\n<リリー>ちょっと！
かかったじゃない！
飛び込まないでよバカ！","\n<リリー>ちょっと！
かかったじゃない！
飛び込まないでよバカ！"
"\n<シィナ>は？
今アタシのことバカって言ったにゃ？","\n<シィナ>は？
今アタシのことバカって言ったにゃ？"
"\n<リリー>お風呂ぐらい静かに入りなさいよね。
ガキじゃないんだから。","\n<リリー>お風呂ぐらい静かに入りなさいよね。
ガキじゃないんだから。"
"\n<シィナ>ガキって言ったにゃ。","\n<シィナ>ガキって言ったにゃ。"
"\n<リリー>・・・","\n<リリー>・・・"
"\n<シィナ>に""ゃっ！！火消えたにゃ！","\n<シィナ>に""ゃっ！！火消えたにゃ！"
"\n<リリー>このクソ猫！","\n<リリー>このクソ猫！"
"\n<シィナ>クソって言ったにゃ！！","\n<シィナ>クソって言ったにゃ！！"
"\n<ライム>ふんふん・・・
鍋にシロップ用の砂糖と水を入れて・・・
ホイップクリームを絞って・・・","\n<ライム>ふんふん・・・
鍋にシロップ用の砂糖と水を入れて・・・
ホイップクリームを絞って・・・"
"\n<ライム>おいしそー♥
お風呂あがったら作ろー♥","\n<ライム>おいしそー♥
お風呂あがったら作ろー♥"
"\n<リリー>んお""ー♥お風呂最高♥
これだけでこの屋敷を奪った価値あるわー。
もうちょっと温度上げていい？","\n<リリー>んお""ー♥お風呂最高♥
これだけでこの屋敷を奪った価値あるわー。
もうちょっと温度上げていい？"
"\n<ライム>あんまり熱くすると溶けちゃうから
ほどほどにしてねー。","\n<ライム>あんまり熱くすると溶けちゃうから
ほどほどにしてねー。"
"\n<リリー>・・・ん？","\n<リリー>・・・ん？"
"\n<シィナ>・・・","\n<シィナ>・・・"
"\n<リリー>あんたなんて顔してんのよ・・・
どこ見てんの。","\n<リリー>あんたなんて顔してんのよ・・・
どこ見てんの。"
"\n<リリー>シィナ？","\n<リリー>シィナ？"
"\n<シィナ>んにゃ・・・
なんか・・・
見られてる感じするにゃん。","\n<シィナ>んにゃ・・・
なんか・・・
見られてる感じするにゃん。"
"\n<リリー>・・・！
あんたもそう思う？","\n<リリー>・・・！
あんたもそう思う？"
"\n<ライム>えっ？えっ？ふたりも・・・？
実は私も何だか・・・
視線を感じることが・・・","\n<ライム>えっ？えっ？ふたりも・・・？
実は私も何だか・・・
視線を感じることが・・・"
"\n<リリー>超ニブいライムまで・・・
何かいるのかしら。","\n<リリー>超ニブいライムまで・・・
何かいるのかしら。"
"\n<シィナ>たまーに変な感じする。
気のせいのようにゃ、そうじゃにゃいようにゃ。","\n<シィナ>たまーに変な感じする。
気のせいのようにゃ、そうじゃにゃいようにゃ。"
"\n<ライム>お化けかなー？やだー！","\n<ライム>お化けかなー？やだー！"
"\n<シィナ>違うにゃん。
お化けなら見えるし。","\n<シィナ>違うにゃん。
お化けなら見えるし。"
"\n<リリー>は？あんたお化け見えるの？","\n<リリー>は？あんたお化け見えるの？"
"\n<シィナ>見えるし。","\n<シィナ>見えるし。"
"\n<ライム>あっ、猫が何もない空間を見つめてるのって
そういう・・・","\n<ライム>あっ、猫が何もない空間を見つめてるのって
そういう・・・"
"\n<リリー>お化けじゃないなら何なのよ・・・
逆に寒気がして来たわ。","\n<リリー>お化けじゃないなら何なのよ・・・
逆に寒気がして来たわ。"
"\n<ライム>リリー！温度上げよう！","\n<ライム>リリー！温度上げよう！"
