"自動実行",""
"EV002","EV002"
"ロメリア","ロメリア"
"イベント実行",""
"\n<ロメリア>あにき・・・
無事でよかった・・・ホントに。
助けに来てくれてありがとう・・・",""
"\n<ロメリア>あにきが来てくれなかったら私・・・
きっと耐えられなかった。",""
"\n<ロメリア>ううん・・・
絶対壊れてた。
すごく怖かったし、なのに今でも・・・",""
"\n<ロメリア>・・・",""
"\n<ロメリア>よし！",""
"\n<ロメリア>美味しいご飯！
作ってあげる！
私、うんと頑張るから！だから・・・",""
"\n<ロメリア>・\.・\.・\.\.
帰ろう。\.あにき。\.\.
私たちの家に。",""
"\n<\n[1]>そうだな。\.\.
・\.・\.・\.\.
帰ろう。\.ロメリア。",""
"ED2　サキュバスハンター",""
"\n<アルス>よく頑張ったな・・・\n[1]。
ありがとう。
お前がいなかったら俺は・・・",""
"\n<アルス>お前はもう立派なハンターだ。
俺なんかより、よっぽど凄いぜ。",""
"\n<アルス>助けに来たつもりが、逆に助けられるなんてな。
兄貴の威厳、丸つぶれだぜ。
元より、そんなものなかったかもしれないけどな！",""
"\n<アルス>しかし、変なやつらだったな。
淫魔が群れて行動するなんて。
それに・・・",""
"\n<\n[1]>・・・","\n<\n[1]>・・・"
"\n<アルス>・・・",""
"\n<アルス>いや、何でもない。\.\.
家に・・・帰ろう。
\n[1]。",""
"\n<\n[1]>うん。\.\.
\.・\.・\.・\.\.
帰ろう。",""
"アルス","アルス"
