"EV001",""
"全職員へ連絡。
リリーと例のハンターを当施設に誘引します。
実験台の淫魔を解放するので速やかに退去してください。","Attention all personnel.
We are luring Lily and the hunter to the facility.
We are releasing the succubi. Evacuate immediately."
"目標の捕獲、もしくは死亡が確認出来るまで近づかないように。
今こそディグニス様の無念を晴らす時です。","Do not approach the subjects until they are confirmed captured
or dead. Now is the time to relieve Dignis' regrets."
"\n<リリー>ディグニス・・・？
誰よ。","\n<Lily>Dignis...?
Who's that?"
"\n<リリー>あ・・・
（あいつか・・・）","\n<Lily>Ahh...
(Could it have been that man...)"
"置手紙",""
"\n[1]へ。
人質を返して欲しければ生態実験室まで来てください。
ただし、扉には鍵が掛かっています。","Dear \n[1],
If you want the hostages back, come to the Ecology Labs.
The door there is locked, however."
"鍵は全部で4つ。
それぞれ実験場の淫魔が所持しています。
ハンターの実力を見せてください。","There are 4 keys in total.
Each one is held by a succubus in a different test chamber.
Show me the true power of a hunter."
"\n<リリー>淫魔・・・
本来なら無駄に争いたくはないけれど、仕方ないわね。
\n[1]、私も手を貸すわ。","\n<Lily>Succubi...
I normally don't enjoy pointless fighting, but we
have no other choice. \n[1], I'll lend you a hand."
"\C[1]※今後の淫魔戦はリリーが力を貸してくれます。
\C[0]リリーは4ターンごとに何かしらの補助魔法を使います。
行動順は一番最後です。","\C[1]※Lily will lend her power during future succubus battles.
\C[0]Lily will use a random support spell every 4 turns.
She goes last in a turn."
"また、探索中にオークなどの攻撃によって\n[1]が倒れると
蘇生に魔力を使い、リリーのレベルが下がってしまいます。
レベルが下がると使用する補助魔法が少なくなります。","Also, if \n[1] is defeated by orcs, Lily will use her power to revive them
at the cost of one level of hers. The lower her level, the less 
support magic she can use."
"\n<リリー>4つも必要なの・・・
急がないといけないのに！","\n<Lily>We need 4 keys...
We really need to hurry!"
"EV003",""
"ルーレットが設置してある・・・","A roulette table is installed here..."
"\n<リリー>しっかり娯楽まであるじゃない。
ひとんちの下で遊んでんじゃないわよ。
モグラ共・・・","\n<Lily>A lot of games lying around.
They were having all sorts of fun underground.
Bunch of moles..."
"薬",""
"もう使えそうなものはない。","Nothing else useful."
"EV005",""
"怪しい薬品が並べられている・・・","Strange drugs line the shelves..."
"\n<リリー>この薬は何かしら・・・
くんくん・・・","\n<Lily>What are all these drugs for...
Sniff sniff..."
"\n<リリー>エンッ！！！","\n<Lily>Eccch!!!"
