"自動実行",""
"食糧庫ドア",""
"なんとか逃げ切った・・・",""
"EV004","EV004"
"今はそれどころではない！",""
"扉",""
" <enemy:152><cw:1.5><ch:1.5>",""
"金網の扉だ！
攻撃すれば壊すことが出来るかもしれない！",""
"変数203（ARGP攻撃種類）
1斬　2打撃　3水　4火　5雷
6誘惑　7食べ物
特殊206（個別攻撃種類）
1リンゴ　2皿　3卵",""
"リリーチェイス",""
"ーーーーー基本変更点ーーーーー",""
"リリー","Lily"
"\n<\n[3]>逃がさない♥
諦めて射精しなさい♥
ほら♥ほーら♥",""
"\n<\n[3]>ほぉら♥
もう諦めなさい♥
我慢しても無駄よ♥",""
"\n<\n[3]>みんなでまわしてあげようか？
くすくす♥",""
"\n<\n[3]>捕まえた♥
じっとしてなさい。
吸い尽くしてあげる♥",""
"\n<\n[3]>あははは！
早いのね♥そーろーさん♥",""
"\n<\n[3]>んっ♥
出た出た♥
シィナ！ライム！おいで♥",""
"シィナ",""
"\n<\n[3]>おらおらおらぁー♥
無理矢理搾り取ってやるにゃん♥
にゃはははは♥",""
"\n<\n[3]>逃げられるなら逃げてみろにゃ。
全然力入ってないし♥",""
"\n<\n[3]>にゃは♥
ほーらどうにゃ？
アタシのマンコが一番気持ちいいにゃぁ？",""
"\n<\n[3]>入ったにゃ！
精子出すまでもう抜けないにゃ♥",""
"\n<\n[3]>リリー！見ろにゃ！
アタシの勝ちにゃん♥
見ろ見ろ見ろ！",""
"\n<\n[3]>おらおらおらおらー♥",""
"\n<\n[3]>にゃははははー！
どーにゃ？
アタシにかかればイチコロにゃん♥",""
"ライム","Lime"
"寝パイズリ",""
"\n<\n[3]>あっあっあっ♥
おっきぃの気持ちいいー♥
あはははー♥",""
"\n<\n[3]>入れちゃったぁ♥
おねがーい♥
精子ぴゅっぴゅしてほしいなー♥",""
"\n<\n[3]>にゅるにゅるー♥
私が精液搾っちゃうぞー♥
ふたりには負けないもんねー♥",""
"\n<\n[3]>ぱん♥ぱん♥
やーん♥\n[1]のえっちー♥
おちんちんかったーい♥",""
"\n<\n[3]>イっちゃえイっちゃえー♥
みんな見てー♥
\n[1]がぴゅっぴゅしちゃいそうだよー♥",""
"\n<\n[3]>わーい♥
イカせちゃったー♥
私の勝ーち♥",""
"ERS_テンプレートランダム生成 25 1 0 0 0 0",""
"ERS_テンプレートランダム生成 25 1 0 3 0 0",""
"\n<シィナ>にししし！
閉じ込めたにゃん。",""
"\n<ライム>ごめんねー♥
そろそろちゃんと捕まえないといけないと思ってー。
えへへへ♥",""
"\n<リリー>いくわよふたりとも！
獅子搏兎。
たとえウサギでも、全力で捕まえてやりましょ。",""
"\n<シィナ>袋のネズミにゃ！
ネズミは猫に喰われるのが相場にゃん！",""
"\n<ライム>まな板の上のコイだね！
美味しく料理してあげるー♥",""
"EV010","EV010"
" <enemy:153><cw:1.5><ch:1.5>",""
"硬くて丸い石だ！
どうやってこんなものをここに！",""
"痺れ罠",""
"EV015",""
